date,close
2011/05/13,134.039993
2011/05/12,135.080002
2011/05/11,134.440002
2011/05/10,135.869995
2011/05/09,134.720001
2011/05/06,134.199997
2011/05/05,133.610001
2011/05/04,134.830002
2011/05/03,135.729996
2011/05/02,136.220001
2011/04/29,136.429993
2011/04/28,136.110001
2011/04/27,135.669998
2011/04/26,134.789993
2011/04/25,133.639999
2011/04/21,133.779999
2011/04/20,133.100006
2011/04/19,131.309998
2011/04/18,130.559998
2011/04/15,132.039993
2011/04/14,131.559998
2011/04/13,131.460007
2011/04/12,131.470001
2011/04/11,132.460007
2011/04/08,132.860001
2011/04/07,133.320007
2011/04/06,133.660004
2011/04/05,133.240005
2011/04/04,133.259995
2011/04/01,133.149994
2011/03/31,132.589996
2011/03/30,132.770004
2011/03/29,131.860001
2011/03/28,130.979996
2011/03/25,131.300003
2011/03/24,130.899994
2011/03/23,129.660004
2011/03/22,129.289993
2011/03/21,129.740005
2011/03/18,127.760002
2011/03/17,127.849998
2011/03/16,126.180000
2011/03/15,128.559998
2011/03/14,130.050003
2011/03/11,130.839996
2011/03/10,129.940002
2011/03/09,132.389999
2011/03/08,132.580002
2011/03/07,131.429993
2011/03/04,132.470001
2011/03/03,133.470001
2011/03/02,131.210007
2011/03/01,130.929993
2011/02/28,133.149994
2011/02/25,132.330002
2011/02/24,130.929993
2011/02/23,131.020004
2011/02/22,131.830002
2011/02/18,134.529999
2011/02/17,134.250000
2011/02/16,133.850006
2011/02/15,133.009995
2011/02/14,133.429993
2011/02/11,133.110001
2011/02/10,132.320007
2011/02/09,132.270004
2011/02/08,132.570007
2011/02/07,131.970001
2011/02/04,131.149994
2011/02/03,130.779999
2011/02/02,130.490005
2011/02/01,130.740005
2011/01/31,128.679993
2011/01/28,127.720001
2011/01/27,129.990005
2011/01/26,129.669998
2011/01/25,129.169998
2011/01/24,129.100006
2011/01/21,128.369995
2011/01/20,128.080002
2011/01/19,128.250000
2011/01/18,129.520004
2011/01/14,129.300003
2011/01/13,128.369995
2011/01/12,128.580002
2011/01/11,127.430000
2011/01/10,126.980003
2011/01/07,127.139999
2011/01/06,127.389999
2011/01/05,127.639999
2011/01/04,126.980003
2011/01/03,127.050003
2010/12/31,125.750000
2010/12/30,125.720001
2010/12/29,125.919998
2010/12/28,125.830002
2010/12/27,125.650002
2010/12/23,125.599998
2010/12/22,125.779999
2010/12/21,125.389999
2010/12/20,124.599998
2010/12/17,124.300003
2010/12/16,124.820000
2010/12/15,124.099998
2010/12/14,124.669998
2010/12/13,124.559998
2010/12/10,124.480003
2010/12/09,123.760002
2010/12/08,123.279999
2010/12/07,122.830002
2010/12/06,122.760002
2010/12/03,122.889999
2010/12/02,122.559998
2010/12/01,121.010002
2010/11/30,118.489998
2010/11/29,119.160004
2010/11/26,118.800003
2010/11/24,120.199997
2010/11/23,118.449997
2010/11/22,120.190002
2010/11/19,120.290001
2010/11/18,119.959999
2010/11/17,118.220001
2010/11/16,118.160004
2010/11/15,120.029999
2010/11/12,120.199997
2010/11/11,121.639999
2010/11/10,122.099998
2010/11/09,121.610001
2010/11/08,122.489998
2010/11/05,122.720001
2010/11/04,122.260002
2010/11/03,119.949997
2010/11/02,119.470001
2010/11/01,118.529999
2010/10/29,118.489998
2010/10/28,118.400002
2010/10/27,118.379997
2010/10/26,118.720001
2010/10/25,118.699997
2010/10/22,118.349998
2010/10/21,118.129997
2010/10/20,117.870003
2010/10/19,116.730003
2010/10/18,118.279999
2010/10/15,117.699997
2010/10/14,117.459999
2010/10/13,117.919998
2010/10/12,117.010002
2010/10/11,116.650002
2010/10/08,116.540001
2010/10/07,115.889999
2010/10/06,116.029999
2010/10/05,116.040001
2010/10/04,113.750000
2010/10/01,114.610001
2010/09/30,114.129997
2010/09/29,114.470001
2010/09/28,114.669998
2010/09/27,114.269997
2010/09/24,114.820000
2010/09/23,112.500000
2010/09/22,113.419998
2010/09/21,113.980003
2010/09/20,114.209999
2010/09/17,112.489998
2010/09/16,113.050003
2010/09/15,113.080002
2010/09/14,112.650002
2010/09/13,112.720001
2010/09/10,111.480003
2010/09/09,110.919998
2010/09/08,110.410004
2010/09/07,109.639999
2010/09/03,110.889999
2010/09/02,109.470001
2010/09/01,108.459999
2010/08/31,105.309998
2010/08/30,105.309998
2010/08/27,106.860001
2010/08/26,105.230003
2010/08/25,105.940002
2010/08/24,105.529999
2010/08/23,107.120003
2010/08/20,107.529999
2010/08/19,107.879997
2010/08/18,109.790001
2010/08/17,109.589996
2010/08/16,108.260002
2010/08/13,108.309998
2010/08/12,108.629997
2010/08/11,109.300003
2010/08/10,112.379997
2010/08/09,112.989998
2010/08/06,112.389999
2010/08/05,112.849998
2010/08/04,112.970001
2010/08/03,112.220001
2010/08/02,112.760002
2010/07/30,110.269997
2010/07/29,110.290001
2010/07/28,110.830002
2010/07/27,111.550003
2010/07/26,111.559998
2010/07/23,110.410004
2010/07/22,109.459999
2010/07/21,107.070000
2010/07/20,108.480003
2010/07/19,107.290001
2010/07/16,106.660004
2010/07/15,109.680000
2010/07/14,109.650002
2010/07/13,109.660004
2010/07/12,108.029999
2010/07/09,107.959999
2010/07/08,107.160004
2010/07/07,106.110001
2010/07/06,102.870003
2010/07/02,102.199997
2010/07/01,102.760002
2010/06/30,103.220001
2010/06/29,104.209999
2010/06/28,107.529999
2010/06/25,107.870003
2010/06/24,107.419998
2010/06/23,109.230003
2010/06/22,109.570000
2010/06/21,111.410004
2010/06/18,111.730003
2010/06/17,112.139999
2010/06/16,111.959999
2010/06/15,112.000000
2010/06/14,109.510002
2010/06/11,109.680000
2010/06/10,109.150002
2010/06/09,106.050003
2010/06/08,106.620003
2010/06/07,105.489998
2010/06/04,106.820000
2010/06/03,110.709999
2010/06/02,110.330002
2010/06/01,107.529999
2010/05/28,109.370003
2010/05/27,110.760002
2010/05/26,107.169998
2010/05/25,107.820000
2010/05/24,107.709999
2010/05/21,109.110001
2010/05/20,107.540001
2010/05/19,111.760002
2010/05/18,112.400002
2010/05/17,113.949997
2010/05/14,113.889999
2010/05/13,115.989998
2010/05/12,117.449997
2010/05/11,115.830002
2010/05/10,116.160004
2010/05/07,111.260002
2010/05/06,112.940002
2010/05/05,116.820000
2010/05/04,117.519997
2010/05/03,120.349998
2010/04/30,118.809998
2010/04/29,120.860001
2010/04/28,119.379997
2010/04/27,118.480003
2010/04/26,121.349998
2010/04/23,121.809998
2010/04/22,121.019997
2010/04/21,120.660004
2010/04/20,120.879997
2010/04/19,119.809998
2010/04/16,119.360001
2010/04/15,121.290001
2010/04/14,121.190002
2010/04/13,119.830002
2010/04/12,119.739998
2010/04/09,119.550003
2010/04/08,118.769997
2010/04/07,118.360001
2010/04/06,119.040001
2010/04/05,118.760002
2010/04/01,117.800003
2010/03/31,117.000000
2010/03/30,117.400002
2010/03/29,117.320000
2010/03/26,116.580002
2010/03/25,116.650002
2010/03/24,116.839996
2010/03/23,117.410004
2010/03/22,116.589996
2010/03/19,115.970001
2010/03/18,117.040001
2010/03/17,117.099998
2010/03/16,116.410004
2010/03/15,115.489998
2010/03/12,115.459999
2010/03/11,115.449997
2010/03/10,114.970001
2010/03/09,114.459999
2010/03/08,114.269997
2010/03/05,114.250000
2010/03/04,112.639999
2010/03/03,112.300003
2010/03/02,112.199997
2010/03/01,111.889999
2010/02/26,110.739998
2010/02/25,110.669998
2010/02/24,110.820000
2010/02/23,109.809998
2010/02/22,111.160004
2010/02/19,111.139999
2010/02/18,110.910004
2010/02/17,110.260002
2010/02/16,109.739998
2010/02/12,108.040001
2010/02/11,108.129997
2010/02/10,107.010002
2010/02/09,107.220001
2010/02/08,105.889999
2010/02/05,106.660004
2010/02/04,106.440002
2010/02/03,109.830002
2010/02/02,110.379997
2010/02/01,109.059998
2010/01/29,107.389999
2010/01/28,108.570000
2010/01/27,109.830002
2010/01/26,109.309998
2010/01/25,109.769997
2010/01/22,109.209999
2010/01/21,111.699997
2010/01/20,113.889999
2010/01/19,115.059998
2010/01/15,113.639999
2010/01/14,114.930000
2010/01/13,114.620003
2010/01/12,113.660004
2010/01/11,114.730003
2010/01/08,114.570000
2010/01/07,114.190002
2010/01/06,113.709999
2010/01/05,113.629997
2010/01/04,113.330002
